Transaction ID,Date - Time,Type,Cashier,Receipt Number,Gratuity,Subtotal,Discount,Tax,Total
428606229,2012-9-25 4:00:00,Walk In,"	Rachel Dicke",7335,9.165,48.225,12,3.06,52.38
428606230,2012-9-25 4:00:00,Walk In,"	Kim Burton",7337,9.165,48.225,12,3.06,52.38
428606231,2012-9-10 2:32:00,Walk In,"	Rachel Dicke",7339,3.96,36.12,0,3.04,19.58
428606232,2012-9-10 2:32:00,Walk In,"	Kim Burton",7341,5.4,35.984,0,3.032,97.54
428606233,2012-9-10 2:32:00,Walk In,"	Kim Burton",7343,3.96,35.88,0,3.03,25.94
428606234,2012-9-10 2:32:00,Walk In,"	Kim Burton",7345,5.712,35.688,0,3.008,96.74
428606235,2012-7-2 14:48:00,Walk In,"	Kim Burton",7347,4.992,35.68,0,3.008,96.72
428606236,2012-7-2 14:48:00,Walk In,"	Kim Burton",7349,5.712,35.688,0,3.008,96.74
428606237,2012-7-2 14:48:00,Walk In,"	Rachel Dicke",7351,4.62,35.55,0,3,25.7
428606238,2012-7-2 14:48:00,Walk In,"	Rachel Dicke",7353,3.885,35.37,0,2.985,51.14
428606239,2012-7-2 14:48:00,Walk In,"	Rachel Dicke",7355,4.584,35.28,0,2.976,95.64
428606240,2012-6-9 2:44:00,Walk In,"	Rachel Dicke",7357,6.632,34.896,0,2.944,94.6
428606241,2012-6-9 2:44:00,Walk In,"	Rachel Dicke",7359,5.584,34.92,0,2.944,94.66
428606242,2012-6-9 2:44:00,Walk In,"	Kim Burton",7361,6.632,34.896,0,2.944,94.6
428606243,2012-6-9 2:44:00,Walk In,"	Kim Burton",7363,5.584,34.92,0,2.944,94.66
428606244,2012-6-9 2:44:00,Walk In,"	Rachel Dicke",7365,3.48,34.845,0,2.94,50.38
428606245,2012-6-9 12:00:00,Walk In,"	Kim Burton",7367,6.259,34.749,0,2.926,68.5
428606246,2012-6-9 12:00:00,Walk In,"	Rachel Dicke",7369,3.48,34.755,0,2.925,50.24
428606247,2012-6-9 12:00:00,Walk In,"	Kim Burton",7371,3.48,34.755,0,2.925,50.24
428606248,2012-6-9 12:00:00,Walk In,"	Rachel Dicke",7373,4.68,42.44,8,2.92,18.68
428606249,2012-6-9 12:00:00,Walk In,"	Rachel Dicke",7375,4.84,34.54,0,2.915,68.1
428606250,2012-6-7 22:52:00,Walk In,"	Kim Burton",7377,4.14,34.62,0,2.91,25.02
428606251,2012-6-7 22:52:00,Walk In,"	Rachel Dicke",7379,8.31,55.47,21,2.91,24.92
428606252,2012-6-7 22:52:00,Walk In,"	Kim Burton",7381,6.16,34.224,0,2.888,92.78
428606253,2012-6-7 22:52:00,Walk In,"	Kim Burton",7383,6.16,34.224,0,2.888,92.78
428606254,2012-6-25 6:44:00,Walk In,"	Kim Burton",7385,8.7,57.96,24,2.865,49.1
428606255,2012-6-25 6:44:00,Walk In,"	Kim Burton",7387,5.44,33.976,0,2.864,92.1
428606256,2012-6-25 6:44:00,Walk In,"	Kim Burton",7389,5.752,33.856,0,2.856,91.78
428606257,2012-6-25 6:44:00,Walk In,"	Rachel Dicke",7391,6.776,33.896,0,2.856,91.88
428606258,2012-6-25 6:44:00,Walk In,"	Rachel Dicke",7393,5.752,33.856,0,2.856,91.78
428606259,2012-5-20 5:32:00,Walk In,"	Kim Burton",7395,6.776,33.896,0,2.856,91.88
428606260,2012-5-20 5:32:00,Walk In,"	Kim Burton",7397,7.92,60.99,27,2.85,24.56
428606261,2012-5-20 5:32:00,Walk In,"	Rachel Dicke",7399,9.12,53.76,20,2.84,18.3
428606262,2012-5-20 5:32:00,Walk In,"	Kim Burton",7401,5.34,33.375,0,2.82,48.26
428606263,2012-5-20 5:32:00,Walk In,"	Kim Burton",7403,6.656,33.288,0,2.808,90.24
428606264,2012-5-14 18:02:00,Walk In,"	Kim Burton",7405,6.656,33.288,0,2.808,90.24
428606265,2012-5-14 18:02:00,Walk In,"	Rachel Dicke",7407,5.632,33.128,0,2.792,89.8
428606266,2012-5-14 18:02:00,Walk In,"	Rachel Dicke",7409,6.6,33,0,2.79,56.52
428606267,2012-5-14 18:02:00,Walk In,"	Kim Burton",7411,6.6,33,0,2.79,56.52
428606268,2012-5-14 18:02:00,Walk In,"	Kim Burton",7413,5.61,50.94,18,2.79,23.82
428606269,2012-5-10 18:48:00,Walk In,"	Rachel Dicke",7415,4.29,32.985,0,2.775,47.68
428606270,2012-5-10 18:48:00,Walk In,"	Rachel Dicke",7417,5.43,38.835,6,2.775,47.48
428606271,2012-5-10 18:48:00,Walk In,"	Kim Burton",7419,5.43,38.835,6,2.775,47.48
428606272,2012-5-10 18:48:00,Walk In,"	Rachel Dicke",7421,4.592,32.8,0,2.768,88.92
428606273,2012-5-10 18:48:00,Walk In,"	Rachel Dicke",7423,4.592,32.8,0,2.768,88.92
428606274,2012-4-28 18:48:00,Walk In,"	Rachel Dicke",7425,4.53,32.31,0,2.73,46.72
428606275,2012-4-28 18:48:00,Walk In,"	Kim Burton",7427,6.479,32.373,0,2.728,63.82
428606276,2012-4-28 18:48:00,Walk In,"	Rachel Dicke",7429,12.64,84.24,52,2.72,17.48
428606277,2012-4-28 18:48:00,Walk In,"	Rachel Dicke",7431,3.2,32,0,2.696,86.74
428606278,2012-4-28 18:48:00,Walk In,"	Rachel Dicke",7433,5.432,31.96,0,2.696,86.64
428606279,2012-3-4 2:56:00,Walk In,"	Rachel Dicke",7435,3.2,32,0,2.696,86.74
428606280,2012-3-4 2:56:00,Walk In,"	Kim Burton",7437,5.432,31.96,0,2.696,86.64
428606281,2012-3-4 2:56:00,Walk In,"	Kim Burton",7439,9.195,48.42,16.5,2.685,46.14
428606282,2012-3-4 2:56:00,Walk In,"	Rachel Dicke",7441,4.44,31.6,0,2.68,17.14
428606283,2012-3-4 2:56:00,Walk In,"	Rachel Dicke",7443,6.048,31.824,0,2.68,86.26
428606284,2012-2-5 3:02:00,Walk In,"	Rachel Dicke",7445,6.048,31.824,0,2.68,86.26
428606285,2012-2-5 3:02:00,Walk In,"	Kim Burton",7447,3.165,31.665,0,2.67,45.78
428606286,2012-2-5 3:02:00,Walk In,"	Rachel Dicke",7449,4.74,31.65,0,2.67,22.88
428606287,2012-2-5 3:02:00,Walk In,"	Rachel Dicke",7451,6.304,31.52,0,2.656,85.44
428606288,2012-2-5 3:02:00,Walk In,"	Rachel Dicke",7453,6.304,31.52,0,2.656,85.44
428606289,2012-2-17 7:48:00,Walk In,"	Kim Burton",7455,6.315,31.575,0,2.655,45.64
428606290,2012-2-17 7:48:00,Walk In,"	Rachel Dicke",7457,6.315,31.575,0,2.655,45.64
428606291,2012-2-17 7:48:00,Walk In,"	Kim Burton",7459,8.415,49.47,18,2.655,45.5
428606292,2012-2-17 7:48:00,Walk In,"	Kim Burton",7461,8.415,49.47,18,2.655,45.5
428606293,2012-2-17 7:48:00,Walk In,"	Rachel Dicke",7463,6.27,31.41,0,2.64,22.7
428606294,2012-2-17 15:08:00,Walk In,"	Rachel Dicke",7465,6.24,31.2,0,2.64,22.56
428606295,2012-2-17 15:08:00,Walk In,"	Kim Burton",7467,5.04,31.47,0,2.64,22.74
428606296,2012-2-17 15:08:00,Walk In,"	Kim Burton",7469,7.665,47.865,16.5,2.64,45.34
428606297,2012-2-17 15:08:00,Walk In,"	Rachel Dicke",7471,5.76,52.32,21,2.64,45.28
428606298,2012-2-17 15:08:00,Walk In,"	Rachel Dicke",7473,5.76,52.32,21,2.64,45.28
428606299,2012-1-30 6:34:00,Walk In,"	Kim Burton",7475,4.056,31.2,0,2.632,84.58
428606300,2012-1-30 6:34:00,Walk In,"	Kim Burton",7477,3.113,31.075,0,2.618,61.26
428606301,2012-1-30 6:34:00,Walk In,"	Kim Burton",7479,4.968,31.056,0,2.616,84.18
428606302,2012-1-30 6:34:00,Walk In,"	Rachel Dicke",7481,4.968,31.056,0,2.616,84.18
428606303,2012-1-30 6:34:00,Walk In,"	Rachel Dicke",7483,5.848,30.792,0,2.592,83.46
428606304,2012-12-6 18:48:00,Walk In,"	Kim Burton",7485,5.848,30.792,0,2.592,83.46
428606305,2012-12-6 18:48:00,Walk In,"	Kim Burton",7487,3.064,30.632,0,2.584,83.04
428606306,2012-12-6 18:48:00,Walk In,"	Kim Burton",7489,3.064,30.632,0,2.584,83.04
428606307,2012-12-6 18:48:00,Walk In,"	Rachel Dicke",7491,4.24,30.312,0,2.552,82.16
428606308,2012-12-6 18:48:00,Walk In,"	Kim Burton",7493,5.152,30.296,0,2.552,82.12
428606309,2012-11-27 17:06:00,Walk In,"	Kim Burton",7495,4.24,30.312,0,2.552,82.16
428606310,2012-11-27 17:06:00,Walk In,"	Kim Burton",7497,5.728,30.136,0,2.544,81.7
428606311,2012-11-27 17:06:00,Walk In,"	Kim Burton",7499,5.728,30.136,0,2.544,81.7
428606312,2012-11-27 17:06:00,Walk In,"	Rachel Dicke",7501,3.6,29.992,0,2.528,81.3
428606313,2012-11-27 17:06:00,Walk In,"	Kim Burton",7503,3.6,29.992,0,2.528,81.3
428606314,2012-11-27 14:52:00,Walk In,"	Rachel Dicke",7505,4.656,33.24,3.2,2.528,81.42
428606315,2012-11-27 14:52:00,Walk In,"	Rachel Dicke",7507,4.656,33.24,3.2,2.528,81.42
428606316,2012-11-27 14:52:00,Walk In,"	Rachel Dicke",7509,3.92,30,0,2.52,16.26
428606317,2012-11-27 14:52:00,Walk In,"	Rachel Dicke",7511,8.12,54.04,24,2.52,16.28
428606318,2012-11-27 14:52:00,Walk In,"	Rachel Dicke",7513,5.072,29.848,0,2.512,80.9
428606319,2012-11-19 9:20:00,Walk In,"	Rachel Dicke",7515,5.072,29.848,0,2.512,80.9
428606320,2012-11-19 9:20:00,Walk In,"	Rachel Dicke",7517,4.62,46.155,16.5,2.505,42.88
428606321,2012-11-19 9:20:00,Walk In,"	Kim Burton",7519,8.865,52.14,22.5,2.505,42.86
428606322,2012-11-19 9:20:00,Walk In,"	Rachel Dicke",7521,8.865,52.14,22.5,2.505,42.86
428606323,2012-11-19 9:20:00,Walk In,"	Rachel Dicke",7523,3.544,29.528,0,2.488,80.04
428606324,2012-10-31 20:22:00,Walk In,"	Kim Burton",7525,7.312,36.544,7.2,2.472,79.54
428606325,2012-10-31 20:22:00,Walk In,"	Kim Burton",7527,7.312,36.544,7.2,2.472,79.54
428606326,2012-10-31 20:22:00,Walk In,"	Kim Burton",7529,4.928,28.968,0,2.44,78.52
428606327,2012-10-31 20:22:00,Walk In,"	Rachel Dicke",7531,4.928,28.968,0,2.44,78.52
428606328,2012-10-31 20:22:00,Walk In,"	Rachel Dicke",7533,3.168,28.787,0,2.431,56.76
428606329,2012-10-30 18:48:00,Walk In,"	Rachel Dicke",7535,3.465,28.905,0,2.43,41.78
428606330,2012-10-30 18:48:00,Walk In,"	Kim Burton",7537,3.465,28.905,0,2.43,41.78
428606331,2012-10-30 18:48:00,Walk In,"	Rachel Dicke",7539,3.736,28.736,0,2.424,77.9
428606332,2012-10-30 18:48:00,Walk In,"	Rachel Dicke",7541,4.152,31.928,3.2,2.424,77.88
428606333,2012-10-30 18:48:00,Walk In,"	Rachel Dicke",7543,4.152,31.928,3.2,2.424,77.88
428606334,2012-10-15 5:16:00,Walk In,"	Kim Burton",7545,6.616,36.744,8,2.424,77.92
428606335,2012-10-15 5:16:00,Walk In,"	Kim Burton",7547,6.616,36.744,8,2.424,77.92
428606336,2012-10-15 5:16:00,Walk In,"	Rachel Dicke",7549,5.168,28.704,0,2.416,77.8
428606337,2012-10-15 5:16:00,Walk In,"	Rachel Dicke",7551,5.168,28.704,0,2.416,77.8
428606338,2012-10-15 5:16:00,Walk In,"	Rachel Dicke",7553,3.992,28.496,0,2.4,77.24
428606339,2012-10-10 7:20:00,Walk In,"	Rachel Dicke",7555,4.56,28.512,0,2.4,77.28
428606340,2012-10-10 7:20:00,Walk In,"	Rachel Dicke",7557,3.992,28.496,0,2.4,77.24
428606341,2012-10-10 7:20:00,Walk In,"	Kim Burton",7559,4.56,28.512,0,2.4,77.28
428606342,2012-10-10 7:20:00,Walk In,"	Kim Burton",7561,7.92,49.5,21,2.4,41.2
428606343,2012-10-10 7:20:00,Walk In,"	Rachel Dicke",7563,7.35,52.485,24,2.4,41.18
428606344,2012-10-10 19:52:00,Walk In,"	Kim Burton",7565,7.35,52.485,24,2.4,41.18
428606345,2012-10-10 19:52:00,Walk In,"	Rachel Dicke",7567,3.408,28.368,0,2.392,76.9
428606346,2012-10-10 19:52:00,Walk In,"	Kim Burton",7569,3.4,28.336,0,2.392,76.82
428606347,2012-10-10 19:52:00,Walk In,"	Rachel Dicke",7571,3.408,28.368,0,2.392,76.9
428606348,2012-10-10 19:52:00,Walk In,"	Rachel Dicke",7573,3.105,28.275,0,2.385,40.88
428606349,2011-6-24 18:48:00,Walk In,"	Rachel Dicke",7575,3.105,28.275,0,2.385,40.88
428606350,2011-6-24 18:48:00,Walk In,"	Rachel Dicke",7577,3.915,35.655,7.5,2.37,40.7
428606351,2011-6-24 18:48:00,Walk In,"	Kim Burton",7579,5.6,27.96,0,2.36,15.16
428606352,2011-6-24 18:48:00,Walk In,"	Rachel Dicke",7581,3.885,27.75,0,2.34,40.12
428606353,2011-6-24 18:48:00,Walk In,"	Rachel Dicke",7583,7.08,44.295,16.5,2.34,40.18
428606354,2011-5-9 7:36:00,Walk In,"	Kim Burton",7585,7.08,44.295,16.5,2.34,40.18
428606355,2011-5-9 7:36:00,Walk In,"	Rachel Dicke",7587,6.015,50.175,22.5,2.34,40.02
428606356,2011-5-9 7:36:00,Walk In,"	Rachel Dicke",7589,5.264,27.72,0,2.336,75.14
428606357,2011-5-9 7:36:00,Walk In,"	Kim Burton",7591,4.44,27.76,0,2.336,75.24
428606358,2011-5-9 7:36:00,Walk In,"	Kim Burton",7593,4.125,27.525,0,2.325,39.8
428606359,2011-5-6 4:46:00,Walk In,"	Rachel Dicke",7595,4.6,35.52,8,2.32,14.92
428606360,2011-5-6 4:46:00,Walk In,"	Rachel Dicke",7597,8.56,47.48,20,2.32,14.9
428606361,2011-5-6 4:46:00,Walk In,"	Kim Burton",7599,3.57,27.39,0,2.31,19.8
428606362,2011-5-6 4:46:00,Walk In,"	Kim Burton",7601,4.35,39.51,12,2.31,19.88
428606363,2011-5-6 4:46:00,Walk In,"	Rachel Dicke",7603,5.928,32.92,5.6,2.304,74.06
428606364,2011-5-3 18:48:00,Walk In,"	Kim Burton",7605,5.928,32.92,5.6,2.304,74.06
428606365,2011-5-3 18:48:00,Walk In,"	Rachel Dicke",7607,3.81,27.18,0,2.295,39.3
428606366,2011-5-3 18:48:00,Walk In,"	Rachel Dicke",7609,3.81,27.18,0,2.295,39.3
428606367,2011-5-3 18:48:00,Walk In,"	Rachel Dicke",7611,4.875,27.09,0,2.28,39.16
428606368,2011-5-3 18:48:00,Walk In,"	Kim Burton",7613,4.875,27.09,0,2.28,39.16
428606369,2011-4-28 11:12:00,Walk In,"	Kim Burton",7615,3.512,27.04,0,2.28,73.3
428606370,2011-4-28 11:12:00,Walk In,"	Rachel Dicke",7617,3.512,27.04,0,2.28,73.3
428606371,2011-4-28 11:12:00,Walk In,"	Kim Burton",7619,2.97,27.09,0,2.28,19.58
428606372,2011-4-28 11:12:00,Walk In,"	Kim Burton",7621,5.44,30.208,3.2,2.28,73.22
428606373,2011-4-28 11:12:00,Walk In,"	Rachel Dicke",7623,5.44,30.208,3.2,2.28,73.22
428606374,2011-3-1 5:14:00,Walk In,"	Kim Burton",7625,6.285,33.06,6,2.28,39.12
428606375,2011-3-1 5:14:00,Walk In,"	Rachel Dicke",7627,5.52,55,28,2.28,14.64
428606376,2011-3-1 5:14:00,Walk In,"	Rachel Dicke",7629,4.71,31.38,4.5,2.265,38.86
428606377,2011-3-1 5:14:00,Walk In,"	Rachel Dicke",7631,4.71,31.38,4.5,2.265,38.86
428606378,2011-3-1 5:14:00,Walk In,"	Rachel Dicke",7633,7.185,47.895,21,2.265,38.88
428606379,2011-1-29 18:36:00,Walk In,"	Rachel Dicke",7635,3.136,31.336,4.8,2.24,71.94
428606380,2011-1-29 18:36:00,Walk In,"	Rachel Dicke",7637,3.136,31.336,4.8,2.24,71.94
428606381,2011-1-29 18:36:00,Walk In,"	Kim Burton",7639,2.656,26.528,0,2.232,71.9
428606382,2011-1-29 18:36:00,Walk In,"	Rachel Dicke",7641,2.656,26.528,0,2.232,71.9
428606383,2011-1-29 18:36:00,Walk In,"	Kim Burton",7643,4.215,38.295,12,2.22,38.02
428606384,2011-12-8 23:10:00,Walk In,"	Rachel Dicke",7645,6.33,35.145,9,2.205,37.8
428606385,2011-12-8 23:10:00,Walk In,"	Rachel Dicke",7647,3.51,31.83,6,2.19,18.68
428606386,2011-12-8 23:10:00,Walk In,"	Kim Burton",7649,2.849,25.938,0,2.189,51.14
428606387,2011-12-8 23:10:00,Walk In,"	Rachel Dicke",7651,6.904,36.32,10.4,2.184,70.26
428606388,2011-12-8 23:10:00,Walk In,"	Rachel Dicke",7653,6.904,36.32,10.4,2.184,70.26
428606389,2011-12-5 9:10:00,Walk In,"	Kim Burton",7655,3.096,25.776,0,2.176,69.88
428606390,2011-12-5 9:10:00,Walk In,"	Rachel Dicke",7657,3.096,25.776,0,2.176,69.88
428606391,2011-12-5 9:10:00,Walk In,"	Rachel Dicke",7659,4.095,25.62,0,2.16,37.04
428606392,2011-12-5 9:10:00,Walk In,"	Rachel Dicke",7661,4.048,31.168,5.6,2.152,69.3
428606393,2011-12-5 9:10:00,Walk In,"	Kim Burton",7663,4.048,31.168,5.6,2.152,69.3
428606394,2011-12-20 17:36:00,Walk In,"	Kim Burton",7665,6.84,40.32,15,2.13,18.3
428606395,2011-12-20 17:36:00,Walk In,"	Kim Burton",7667,12.36,82.38,57,2.13,18.34
428606396,2011-12-20 17:36:00,Walk In,"	Rachel Dicke",7669,4.552,25.272,0,2.128,68.5
428606397,2011-12-20 17:36:00,Walk In,"	Rachel Dicke",7671,3.784,25.248,0,2.128,68.44
428606398,2011-12-20 17:36:00,Walk In,"	Kim Burton",7673,3.392,30.832,5.6,2.128,68.4
428606399,2011-12-19 18:06:00,Walk In,"	Rachel Dicke",7675,3.392,30.832,5.6,2.128,68.4
428606400,2011-12-19 18:06:00,Walk In,"	Kim Burton",7677,3.52,25.12,0,2.12,68.1
428606401,2011-12-19 18:06:00,Walk In,"	Rachel Dicke",7679,3.24,29.36,4,2.12,13.74
428606402,2011-12-19 18:06:00,Walk In,"	Rachel Dicke",7681,4.016,25.104,0,2.112,68.04
428606403,2011-12-19 18:06:00,Walk In,"	Rachel Dicke",7683,4.016,25.104,0,2.112,68.04
428606404,2011-11-23 2:30:00,Walk In,"	Rachel Dicke",7685,6.45,33.87,9,2.1,17.98
428606405,2011-11-23 2:30:00,Walk In,"	Kim Burton",7687,4.48,34.456,9.6,2.096,67.38
428606406,2011-11-23 2:30:00,Walk In,"	Kim Burton",7689,4.48,34.456,9.6,2.096,67.38
428606407,2011-11-23 2:30:00,Walk In,"	Rachel Dicke",7691,4.575,45.705,21,2.085,35.72
428606408,2011-11-18 13:22:00,Walk In,"	Rachel Dicke",7693,4.575,45.705,21,2.085,35.72
428606409,2011-11-18 13:22:00,Walk In,"	Rachel Dicke",7695,7.32,36.68,12,2.08,13.38
428606410,2011-11-18 13:22:00,Walk In,"	Rachel Dicke",7697,6.2,36.52,12,2.08,13.3
428606411,2011-11-18 13:22:00,Walk In,"	Kim Burton",7699,3.42,24.42,0,2.07,17.66
428606412,2011-11-14 3:32:00,Walk In,"	Kim Burton",7701,3.916,24.475,0,2.068,48.26
428606413,2011-11-14 3:32:00,Walk In,"	Kim Burton",7703,6.096,33.864,9.6,2.048,65.78
428606414,2011-11-14 3:32:00,Walk In,"	Rachel Dicke",7705,4.2,28,4,2.04,13.02
428606415,2011-11-14 3:32:00,Walk In,"	Rachel Dicke",7707,9.48,63.18,39,2.04,17.48
428606416,2011-11-14 3:32:00,Walk In,"	Kim Burton",7709,3.146,24.189,0,2.035,47.68
428606417,2011-11-12 7:46:00,Walk In,"	Rachel Dicke",7711,6.416,32.072,8,2.032,65.26
428606418,2011-11-12 7:46:00,Walk In,"	Kim Burton",7713,6.416,32.072,8,2.032,65.26
428606419,2011-11-12 7:46:00,Walk In,"	Rachel Dicke",7715,5.13,28.5,4.5,2.025,34.7
428606420,2011-11-12 7:46:00,Walk In,"	Kim Burton",7717,3.33,23.7,0,2.01,17.14
428606421,2011-11-12 7:46:00,Walk In,"	Rachel Dicke",7719,2.595,23.625,0,1.995,34.16
428606422,2011-10-27 11:10:00,Walk In,"	Kim Burton",7721,2.595,23.625,0,1.995,34.16
428606423,2011-10-27 11:10:00,Walk In,"	Kim Burton",7723,3.776,23.6,0,1.992,63.98
428606424,2011-10-27 11:10:00,Walk In,"	Rachel Dicke",7725,3.776,23.6,0,1.992,63.98
428606425,2011-10-27 11:10:00,Walk In,"	Kim Burton",7727,5.056,31.624,8,1.992,64.04
428606426,2011-10-27 11:10:00,Walk In,"	Rachel Dicke",7729,5.056,31.624,8,1.992,64.04
428606427,2011-10-26 22:04:00,Walk In,"	Rachel Dicke",7731,4.248,23.584,0,1.984,63.92
428606428,2011-10-26 22:04:00,Walk In,"	Kim Burton",7733,4.712,23.544,0,1.984,63.82
428606429,2011-10-26 22:04:00,Walk In,"	Rachel Dicke",7735,4.248,23.584,0,1.984,63.92
428606430,2011-10-26 22:04:00,Walk In,"	Rachel Dicke",7737,3.99,23.49,0,1.98,33.96
428606431,2011-10-26 22:04:00,Walk In,"	Rachel Dicke",7739,4.44,23.385,0,1.965,33.8
428606432,2010-9-6 23:20:00,Walk In,"	Rachel Dicke",7741,6.75,33.765,10.5,1.965,33.64
428606433,2010-9-6 23:20:00,Walk In,"	Rachel Dicke",7743,6.616,34.832,12,1.928,61.9
428606434,2010-9-6 23:20:00,Walk In,"	Kim Burton",7745,0,22.77,0,1.92,16.46
428606435,2010-9-6 23:20:00,Walk In,"	Kim Burton",7747,4.296,22.624,0,1.904,61.32
428606436,2010-9-6 23:20:00,Walk In,"	Rachel Dicke",7749,2.264,22.6,0,1.904,61.26
428606437,2010-9-6 20:04:00,Walk In,"	Kim Burton",7751,4.296,22.624,0,1.904,61.32
428606438,2010-9-6 20:04:00,Walk In,"	Rachel Dicke",7753,2.685,22.425,0,1.89,32.42
428606439,2010-9-6 20:04:00,Walk In,"	Kim Burton",7755,2.685,22.425,0,1.89,32.42
428606440,2010-9-6 20:04:00,Walk In,"	Kim Burton",7757,2.94,22.5,0,1.89,16.26
428606441,2010-9-6 20:04:00,Walk In,"	Rachel Dicke",7759,6.09,40.53,18,1.89,16.28
428606442,2010-9-28 3:20:00,Walk In,"	Kim Burton",7761,3.792,22.312,0,1.88,60.48
428606443,2010-9-28 3:20:00,Walk In,"	Rachel Dicke",7763,3.792,22.312,0,1.88,60.48
428606444,2010-9-28 3:20:00,Walk In,"	Kim Burton",7765,2.535,25.275,3,1.875,32.2
428606445,2010-9-28 3:20:00,Walk In,"	Rachel Dicke",7767,4.2,22,0,1.84,11.92
428606446,2010-9-27 18:48:00,Walk In,"	Kim Burton",7769,3.296,27.456,5.6,1.84,59.24
428606447,2010-9-27 18:48:00,Walk In,"	Rachel Dicke",7771,3.296,27.456,5.6,1.84,59.24
428606448,2010-9-27 18:48:00,Walk In,"	Kim Burton",7773,5.22,26.1,4.5,1.815,31.22
428606449,2010-9-27 18:48:00,Walk In,"	Rachel Dicke",7775,2.352,21.392,0,1.8,57.98
428606450,2010-9-27 18:48:00,Walk In,"	Kim Burton",7777,2.352,21.392,0,1.8,57.98
428606451,2010-8-15 18:48:00,Walk In,"	Kim Burton",7779,3.585,21.09,0,1.785,30.5
428606452,2010-8-15 18:48:00,Walk In,"	Kim Burton",7781,4.38,43.755,22.5,1.785,30.72
428606453,2010-8-15 18:48:00,Walk In,"	Rachel Dicke",7783,5.664,31.488,10.4,1.776,57.16
428606454,2010-8-15 18:48:00,Walk In,"	Rachel Dicke",7785,4.728,31.504,10.4,1.776,57.2
428606455,2010-8-15 18:48:00,Walk In,"	Rachel Dicke",7787,5.664,31.488,10.4,1.776,57.16
428606456,2010-7-24 6:40:00,Walk In,"	Kim Burton",7789,4.728,31.504,10.4,1.776,57.2
428606457,2010-7-24 6:40:00,Walk In,"	Rachel Dicke",7791,5.672,35.448,14.4,1.776,57.06
428606458,2010-7-24 6:40:00,Walk In,"	Rachel Dicke",7793,5.672,35.448,14.4,1.776,57.06
428606459,2010-7-24 6:40:00,Walk In,"	Rachel Dicke",7795,3.78,21,0,1.77,17.7
428606460,2010-7-24 6:40:00,Walk In,"	Kim Burton",7797,4.2,20.97,0,1.77,15.16
428606461,2010-7-24 12:22:00,Walk In,"	Rachel Dicke",7799,0,42,21,1.77,15.18
428606462,2010-7-24 12:22:00,Walk In,"	Rachel Dicke",7801,3.992,20.992,0,1.768,56.9
428606463,2010-7-24 12:22:00,Walk In,"	Rachel Dicke",7803,2.304,20.936,0,1.768,56.76
428606464,2010-7-24 12:22:00,Walk In,"	Rachel Dicke",7805,3.992,20.992,0,1.768,56.9
428606465,2010-7-24 12:22:00,Walk In,"	Rachel Dicke",7807,3.52,20.688,0,1.744,56.08
428606466,2010-7-16 18:48:00,Walk In,"	Kim Burton",7809,3.52,20.688,0,1.744,56.08
428606467,2010-7-16 18:48:00,Walk In,"	Rachel Dicke",7811,5.16,28.664,8,1.744,56.02
428606468,2010-7-16 18:48:00,Walk In,"	Rachel Dicke",7813,5.16,28.664,8,1.744,56.02
428606469,2010-7-16 18:48:00,Walk In,"	Rachel Dicke",7815,2.85,23.715,3,1.74,29.94
428606470,2010-7-16 18:48:00,Walk In,"	Kim Burton",7817,3.45,26.64,6,1.74,14.92
428606471,2010-6-7 22:38:00,Walk In,"	Rachel Dicke",7819,6.42,35.61,15,1.74,14.9
428606472,2010-6-7 22:38:00,Walk In,"	Rachel Dicke",7821,2.864,28.632,8,1.736,55.92
428606473,2010-6-7 22:38:00,Walk In,"	Kim Burton",7823,2.864,28.632,8,1.736,55.92
428606474,2010-6-7 22:38:00,Walk In,"	Kim Burton",7825,3.04,20.2,0,1.72,10.96
428606475,2010-6-7 22:38:00,Walk In,"	Kim Burton",7827,2.04,20.384,0,1.72,55.26
428606476,2010-6-5 16:24:00,Walk In,"	Rachel Dicke",7829,2.04,20.384,0,1.72,55.26
428606477,2010-6-5 16:24:00,Walk In,"	Rachel Dicke",7831,2.96,22.784,2.4,1.72,55.26
428606478,2010-6-5 16:24:00,Walk In,"	Rachel Dicke",7833,2.96,22.784,2.4,1.72,55.26
428606479,2010-6-5 16:24:00,Walk In,"	Rachel Dicke",7835,4.14,41.25,21,1.71,14.64
428606480,2010-6-5 16:24:00,Walk In,"	Rachel Dicke",7837,3.025,20.185,0,1.705,39.8
428606481,2010-5-7 0:54:00,Walk In,"	Kim Burton",7839,3.816,20.08,0,1.696,54.44
428606482,2010-5-7 0:54:00,Walk In,"	Rachel Dicke",7841,3.816,20.08,0,1.696,54.44
428606483,2010-5-7 0:54:00,Walk In,"	Rachel Dicke",7843,3.825,20.16,0,1.695,29.14
428606484,2010-5-7 0:54:00,Walk In,"	Rachel Dicke",7845,3.825,20.16,0,1.695,29.14
428606485,2010-4-2 14:14:00,Walk In,"	Kim Burton",7847,2.73,19.5,0,1.65,28.2
428606486,2010-4-2 14:14:00,Walk In,"	Kim Burton",7849,2.73,19.5,0,1.65,28.2
428606487,2010-4-2 14:14:00,Walk In,"	Rachel Dicke",7851,3.51,19.5,0,1.65,16.44
428606488,2010-4-2 14:14:00,Walk In,"	Rachel Dicke",7853,3.92,19.56,0,1.64,10.6
428606489,2010-4-2 14:14:00,Walk In,"	Rachel Dicke",7855,3.88,19.4,0,1.632,52.58
